3.7807 	EXP 	Created window1 = Window(allowGUI=False, allowStencil=False, args=UNKNOWN, autoLog=True, bitsMode=UNKNOWN, blendMode='avg', color=array([0., 0., 0.]), colorSpace='rgb', fullscr=<method-wrapper '__getattribute__' of attributeSetter object at 0x0000026047EACF28>, gamma=None, gammaErrorPolicy='raise', kwargs=UNKNOWN, lms=UNKNOWN, monitor=<psychopy.monitors.calibTools.Monitor object at 0x0000026047EF4EB8>, multiSample=False, name='window1', numSamples=2, pos=[0.0, 0.0], screen=1, size=array([1920, 1200]), stereo=False, units='norm', useFBO=True, useRetina=False, viewOri=0.0, viewPos=None, viewScale=None, waitBlanking=True, winType='pyglet')
165.6064 	EXP 	red_1: autoDraw = False
165.6064 	EXP 	blackTrial: autoDraw = False
165.6064 	EXP 	whiteTrial: autoDraw = False
165.6064 	EXP 	TrialPicture: autoDraw = False
165.6064 	EXP 	green_1: autoDraw = False
165.6064 	EXP 	red_1: autoDraw = False
165.6064 	EXP 	whiteWaitInterTrial_2: size = array([0.75, 1.  ])
165.6064 	EXP 	blackWaitInterTrial_2: autoDraw = True
165.6064 	EXP 	whiteWaitInterTrial_2: autoDraw = True
165.6064 	EXP 	green_fb_1: autoDraw = True
165.6064 	EXP 	red_fb_1: autoDraw = True
165.6064 	EXP 	green_3: autoDraw = True
165.6064 	EXP 	red_3: autoDraw = True
167.3963 	EXP 	New trial (rep=9, index=0): None
167.4107 	EXP 	blackWaitInterTrial_2: autoDraw = False
167.4107 	EXP 	whiteWaitInterTrial_2: autoDraw = False
167.4107 	EXP 	green_fb_1: autoDraw = False
167.4107 	EXP 	red_fb_1: autoDraw = False
167.4107 	EXP 	green_3: autoDraw = False
167.4107 	EXP 	red_3: autoDraw = False
167.4107 	EXP 	blackWaitInterTrial_2: autoDraw = False
167.4107 	EXP 	whiteWaitInterTrial_2: autoDraw = False
167.4107 	EXP 	green_fb_1: autoDraw = False
167.4107 	EXP 	red_fb_1: autoDraw = False
167.4107 	EXP 	green_3: autoDraw = False
167.4107 	EXP 	red_3: autoDraw = False
167.4107 	EXP 	TrialPicture: size = array([0.75, 1.  ])
167.4107 	EXP 	TrialPicture: image = './stimuli/images/206.bmp'
167.4107 	EXP 	blackTrial: autoDraw = True
167.4107 	EXP 	whiteTrial: autoDraw = True
167.4107 	EXP 	TrialPicture: autoDraw = True
167.4107 	EXP 	green_1: autoDraw = True
167.4107 	EXP 	red_1: autoDraw = True
168.4242 	EXP 	blackTrial: autoDraw = False
168.4242 	EXP 	whiteTrial: autoDraw = False
168.4242 	EXP 	TrialPicture: autoDraw = False
168.4242 	EXP 	green_1: autoDraw = False
168.4242 	EXP 	red_1: autoDraw = False
168.4242 	EXP 	blackTrial: autoDraw = False
168.4242 	EXP 	whiteTrial: autoDraw = False
168.4242 	EXP 	TrialPicture: autoDraw = False
168.4242 	EXP 	green_1: autoDraw = False
168.4242 	EXP 	red_1: autoDraw = False
168.4242 	EXP 	whiteWaitInterTrial_2: size = array([0.75, 1.  ])
168.4242 	EXP 	blackWaitInterTrial_2: autoDraw = True
168.4242 	EXP 	whiteWaitInterTrial_2: autoDraw = True
168.4242 	EXP 	green_fb_1: autoDraw = True
168.4242 	EXP 	red_fb_1: autoDraw = True
168.4242 	EXP 	green_3: autoDraw = True
168.4242 	EXP 	red_3: autoDraw = True
170.1141 	EXP 	New trial (rep=10, index=0): None
170.1278 	EXP 	blackWaitInterTrial_2: autoDraw = False
170.1278 	EXP 	whiteWaitInterTrial_2: autoDraw = False
170.1278 	EXP 	green_fb_1: autoDraw = False
170.1278 	EXP 	red_fb_1: autoDraw = False
170.1278 	EXP 	green_3: autoDraw = False
170.1278 	EXP 	red_3: autoDraw = False
170.1278 	EXP 	blackWaitInterTrial_2: autoDraw = False
170.1278 	EXP 	whiteWaitInterTrial_2: autoDraw = False
170.1278 	EXP 	green_fb_1: autoDraw = False
170.1278 	EXP 	red_fb_1: autoDraw = False
170.1278 	EXP 	green_3: autoDraw = False
170.1278 	EXP 	red_3: autoDraw = False
170.1278 	EXP 	TrialPicture: size = array([0.75, 1.  ])
170.1278 	EXP 	TrialPicture: image = './stimuli/images/071.bmp'
170.1278 	EXP 	blackTrial: autoDraw = True
170.1278 	EXP 	whiteTrial: autoDraw = True
170.1278 	EXP 	TrialPicture: autoDraw = True
170.1278 	EXP 	green_1: autoDraw = True
170.1278 	EXP 	red_1: autoDraw = True
171.1463 	EXP 	blackTrial: autoDraw = False
171.1463 	EXP 	whiteTrial: autoDraw = False
171.1463 	EXP 	TrialPicture: autoDraw = False
171.1463 	EXP 	green_1: autoDraw = False
171.1463 	EXP 	red_1: autoDraw = False
171.1463 	EXP 	blackTrial: autoDraw = False
171.1463 	EXP 	whiteTrial: autoDraw = False
171.1463 	EXP 	TrialPicture: autoDraw = False
171.1463 	EXP 	green_1: autoDraw = False
171.1463 	EXP 	red_1: autoDraw = False
171.1463 	EXP 	whiteWaitInterTrial_2: size = array([0.75, 1.  ])
171.1463 	EXP 	blackWaitInterTrial_2: autoDraw = True
171.1463 	EXP 	whiteWaitInterTrial_2: autoDraw = True
171.1463 	EXP 	green_fb_1: autoDraw = True
171.1463 	EXP 	red_fb_1: autoDraw = True
171.1463 	EXP 	green_3: autoDraw = True
171.1463 	EXP 	red_3: autoDraw = True
172.8509 	EXP 	New trial (rep=11, index=0): None
172.8648 	EXP 	blackWaitInterTrial_2: autoDraw = False
172.8648 	EXP 	whiteWaitInterTrial_2: autoDraw = False
172.8648 	EXP 	green_fb_1: autoDraw = False
172.8648 	EXP 	red_fb_1: autoDraw = False
172.8648 	EXP 	green_3: autoDraw = False
172.8648 	EXP 	red_3: autoDraw = False
172.8648 	EXP 	blackWaitInterTrial_2: autoDraw = False
172.8648 	EXP 	whiteWaitInterTrial_2: autoDraw = False
172.8648 	EXP 	green_fb_1: autoDraw = False
172.8648 	EXP 	red_fb_1: autoDraw = False
172.8648 	EXP 	green_3: autoDraw = False
172.8648 	EXP 	red_3: autoDraw = False
172.8648 	EXP 	TrialPicture: size = array([0.75, 1.  ])
172.8648 	EXP 	TrialPicture: image = './stimuli/images/071.bmp'
172.8648 	EXP 	blackTrial: autoDraw = True
172.8648 	EXP 	whiteTrial: autoDraw = True
172.8648 	EXP 	TrialPicture: autoDraw = True
172.8648 	EXP 	green_1: autoDraw = True
172.8648 	EXP 	red_1: autoDraw = True
173.8790 	EXP 	blackTrial: autoDraw = False
173.8790 	EXP 	whiteTrial: autoDraw = False
173.8790 	EXP 	TrialPicture: autoDraw = False
173.8790 	EXP 	green_1: autoDraw = False
173.8790 	EXP 	red_1: autoDraw = False
173.8790 	EXP 	blackTrial: autoDraw = False
173.8790 	EXP 	whiteTrial: autoDraw = False
173.8790 	EXP 	TrialPicture: autoDraw = False
173.8790 	EXP 	green_1: autoDraw = False
173.8790 	EXP 	red_1: autoDraw = False
173.8790 	EXP 	whiteWaitInterTrial_2: size = array([0.75, 1.  ])
173.8790 	EXP 	blackWaitInterTrial_2: autoDraw = True
173.8790 	EXP 	whiteWaitInterTrial_2: autoDraw = True
173.8790 	EXP 	green_fb_1: autoDraw = True
173.8790 	EXP 	red_fb_1: autoDraw = True
173.8790 	EXP 	green_3: autoDraw = True
173.8790 	EXP 	red_3: autoDraw = True
175.4681 	EXP 	New trial (rep=12, index=0): None
175.4824 	EXP 	blackWaitInterTrial_2: autoDraw = False
175.4824 	EXP 	whiteWaitInterTrial_2: autoDraw = False
175.4824 	EXP 	green_fb_1: autoDraw = False
175.4824 	EXP 	red_fb_1: autoDraw = False
175.4824 	EXP 	green_3: autoDraw = False
175.4824 	EXP 	red_3: autoDraw = False
175.4824 	EXP 	blackWaitInterTrial_2: autoDraw = False
175.4824 	EXP 	whiteWaitInterTrial_2: autoDraw = False
175.4824 	EXP 	green_fb_1: autoDraw = False
175.4824 	EXP 	red_fb_1: autoDraw = False
175.4824 	EXP 	green_3: autoDraw = False
175.4824 	EXP 	red_3: autoDraw = False
175.4824 	EXP 	TrialPicture: size = array([0.75, 1.  ])
175.4824 	EXP 	TrialPicture: image = './stimuli/images/258.bmp'
175.4824 	EXP 	blackTrial: autoDraw = True
175.4824 	EXP 	whiteTrial: autoDraw = True
175.4824 	EXP 	TrialPicture: autoDraw = True
175.4824 	EXP 	green_1: autoDraw = True
175.4824 	EXP 	red_1: autoDraw = True
176.4980 	EXP 	blackTrial: autoDraw = False
176.4980 	EXP 	whiteTrial: autoDraw = False
176.4980 	EXP 	TrialPicture: autoDraw = False
176.4980 	EXP 	green_1: autoDraw = False
176.4980 	EXP 	red_1: autoDraw = False
176.4980 	EXP 	blackTrial: autoDraw = False
176.4980 	EXP 	whiteTrial: autoDraw = False
176.4980 	EXP 	TrialPicture: autoDraw = False
176.4980 	EXP 	green_1: autoDraw = False
176.4980 	EXP 	red_1: autoDraw = False
176.4980 	EXP 	whiteWaitInterTrial_2: size = array([0.75, 1.  ])
176.4980 	EXP 	blackWaitInterTrial_2: autoDraw = True
176.4980 	EXP 	whiteWaitInterTrial_2: autoDraw = True
176.4980 	EXP 	green_fb_1: autoDraw = True
176.4980 	EXP 	red_fb_1: autoDraw = True
176.4980 	EXP 	green_3: autoDraw = True
176.4980 	EXP 	red_3: autoDraw = True
178.2870 	EXP 	New trial (rep=13, index=0): None
178.2995 	EXP 	blackWaitInterTrial_2: autoDraw = False
178.2995 	EXP 	whiteWaitInterTrial_2: autoDraw = False
178.2995 	EXP 	green_fb_1: autoDraw = False
178.2995 	EXP 	red_fb_1: autoDraw = False
178.2995 	EXP 	green_3: autoDraw = False
178.2995 	EXP 	red_3: autoDraw = False
178.2995 	EXP 	blackWaitInterTrial_2: autoDraw = False
178.2995 	EXP 	whiteWaitInterTrial_2: autoDraw = False
178.2995 	EXP 	green_fb_1: autoDraw = False
178.2995 	EXP 	red_fb_1: autoDraw = False
178.2995 	EXP 	green_3: autoDraw = False
178.2995 	EXP 	red_3: autoDraw = False
178.2995 	EXP 	TrialPicture: size = array([0.75, 1.  ])
178.2995 	EXP 	TrialPicture: image = './stimuli/images/132.bmp'
178.2995 	EXP 	blackTrial: autoDraw = True
178.2995 	EXP 	whiteTrial: autoDraw = True
178.2995 	EXP 	TrialPicture: autoDraw = True
178.2995 	EXP 	green_1: autoDraw = True
178.2995 	EXP 	red_1: autoDraw = True
179.3005 	EXP 	blackTrial: autoDraw = False
179.3005 	EXP 	whiteTrial: autoDraw = False
179.3005 	EXP 	TrialPicture: autoDraw = False
179.3005 	EXP 	green_1: autoDraw = False
179.3005 	EXP 	red_1: autoDraw = False
179.3005 	EXP 	blackTrial: autoDraw = False
179.3005 	EXP 	whiteTrial: autoDraw = False
179.3005 	EXP 	TrialPicture: autoDraw = False
179.3005 	EXP 	green_1: autoDraw = False
179.3005 	EXP 	red_1: autoDraw = False
179.3005 	EXP 	whiteWaitInterTrial_2: size = array([0.75, 1.  ])
179.3005 	EXP 	blackWaitInterTrial_2: autoDraw = True
179.3005 	EXP 	whiteWaitInterTrial_2: autoDraw = True
179.3005 	EXP 	green_fb_1: autoDraw = True
179.3005 	EXP 	red_fb_1: autoDraw = True
179.3005 	EXP 	green_3: autoDraw = True
179.3005 	EXP 	red_3: autoDraw = True
180.9894 	EXP 	New trial (rep=14, index=0): None
181.0033 	EXP 	blackWaitInterTrial_2: autoDraw = False
181.0033 	EXP 	whiteWaitInterTrial_2: autoDraw = False
181.0033 	EXP 	green_fb_1: autoDraw = False
181.0033 	EXP 	red_fb_1: autoDraw = False
181.0033 	EXP 	green_3: autoDraw = False
181.0033 	EXP 	red_3: autoDraw = False
181.0033 	EXP 	blackWaitInterTrial_2: autoDraw = False
181.0033 	EXP 	whiteWaitInterTrial_2: autoDraw = False
181.0033 	EXP 	green_fb_1: autoDraw = False
181.0033 	EXP 	red_fb_1: autoDraw = False
181.0033 	EXP 	green_3: autoDraw = False
181.0033 	EXP 	red_3: autoDraw = False
181.0033 	EXP 	TrialPicture: size = array([0.75, 1.  ])
181.0033 	EXP 	TrialPicture: image = './stimuli/images/132.bmp'
181.0033 	EXP 	blackTrial: autoDraw = True
181.0033 	EXP 	whiteTrial: autoDraw = True
181.0033 	EXP 	TrialPicture: autoDraw = True
181.0033 	EXP 	green_1: autoDraw = True
181.0033 	EXP 	red_1: autoDraw = True
182.0048 	EXP 	blackTrial: autoDraw = False
182.0048 	EXP 	whiteTrial: autoDraw = False
182.0048 	EXP 	TrialPicture: autoDraw = False
182.0048 	EXP 	green_1: autoDraw = False
182.0048 	EXP 	red_1: autoDraw = False
182.0048 	EXP 	blackTrial: autoDraw = False
182.0048 	EXP 	whiteTrial: autoDraw = False
182.0048 	EXP 	TrialPicture: autoDraw = False
182.0048 	EXP 	green_1: autoDraw = False
182.0048 	EXP 	red_1: autoDraw = False
182.0048 	EXP 	whiteWaitInterTrial_2: size = array([0.75, 1.  ])
182.0048 	EXP 	blackWaitInterTrial_2: autoDraw = True
182.0048 	EXP 	whiteWaitInterTrial_2: autoDraw = True
182.0048 	EXP 	green_fb_1: autoDraw = True
182.0048 	EXP 	red_fb_1: autoDraw = True
182.0048 	EXP 	green_3: autoDraw = True
182.0048 	EXP 	red_3: autoDraw = True
183.5923 	EXP 	New trial (rep=15, index=0): None
183.6078 	EXP 	blackWaitInterTrial_2: autoDraw = False
183.6078 	EXP 	whiteWaitInterTrial_2: autoDraw = False
183.6078 	EXP 	green_fb_1: autoDraw = False
183.6078 	EXP 	red_fb_1: autoDraw = False
183.6078 	EXP 	green_3: autoDraw = False
183.6078 	EXP 	red_3: autoDraw = False
183.6078 	EXP 	blackWaitInterTrial_2: autoDraw = False
183.6078 	EXP 	whiteWaitInterTrial_2: autoDraw = False
183.6078 	EXP 	green_fb_1: autoDraw = False
183.6078 	EXP 	red_fb_1: autoDraw = False
183.6078 	EXP 	green_3: autoDraw = False
183.6078 	EXP 	red_3: autoDraw = False
183.6078 	EXP 	TrialPicture: size = array([0.75, 1.  ])
183.6078 	EXP 	TrialPicture: image = './stimuli/images/258.bmp'
183.6078 	EXP 	blackTrial: autoDraw = True
183.6078 	EXP 	whiteTrial: autoDraw = True
183.6078 	EXP 	TrialPicture: autoDraw = True
183.6078 	EXP 	green_1: autoDraw = True
183.6078 	EXP 	red_1: autoDraw = True
184.6080 	EXP 	blackTrial: autoDraw = False
184.6080 	EXP 	whiteTrial: autoDraw = False
184.6080 	EXP 	TrialPicture: autoDraw = False
184.6080 	EXP 	green_1: autoDraw = False
184.6080 	EXP 	red_1: autoDraw = False
184.6080 	EXP 	blackTrial: autoDraw = False
184.6080 	EXP 	whiteTrial: autoDraw = False
184.6080 	EXP 	TrialPicture: autoDraw = False
184.6080 	EXP 	green_1: autoDraw = False
184.6080 	EXP 	red_1: autoDraw = False
184.6080 	EXP 	whiteWaitInterTrial_2: size = array([0.75, 1.  ])
184.6080 	EXP 	blackWaitInterTrial_2: autoDraw = True
184.6080 	EXP 	whiteWaitInterTrial_2: autoDraw = True
184.6080 	EXP 	green_fb_1: autoDraw = True
184.6080 	EXP 	red_fb_1: autoDraw = True
184.6080 	EXP 	green_3: autoDraw = True
184.6080 	EXP 	red_3: autoDraw = True
186.2111 	EXP 	New trial (rep=16, index=0): None
186.2405 	EXP 	blackWaitInterTrial_2: autoDraw = False
186.2405 	EXP 	whiteWaitInterTrial_2: autoDraw = False
186.2405 	EXP 	green_fb_1: autoDraw = False
186.2405 	EXP 	red_fb_1: autoDraw = False
186.2405 	EXP 	green_3: autoDraw = False
186.2405 	EXP 	red_3: autoDraw = False
186.2405 	EXP 	blackWaitInterTrial_2: autoDraw = False
186.2405 	EXP 	whiteWaitInterTrial_2: autoDraw = False
186.2405 	EXP 	green_fb_1: autoDraw = False
186.2405 	EXP 	red_fb_1: autoDraw = False
186.2405 	EXP 	green_3: autoDraw = False
186.2405 	EXP 	red_3: autoDraw = False
186.2405 	EXP 	TrialPicture: size = array([0.75, 1.  ])
186.2405 	EXP 	TrialPicture: image = './stimuli/images/071.bmp'
186.2405 	EXP 	blackTrial: autoDraw = True
186.2405 	EXP 	whiteTrial: autoDraw = True
186.2405 	EXP 	TrialPicture: autoDraw = True
186.2405 	EXP 	green_1: autoDraw = True
186.2405 	EXP 	red_1: autoDraw = True
187.2407 	EXP 	blackTrial: autoDraw = False
187.2407 	EXP 	whiteTrial: autoDraw = False
187.2407 	EXP 	TrialPicture: autoDraw = False
187.2407 	EXP 	green_1: autoDraw = False
187.2407 	EXP 	red_1: autoDraw = False
187.2407 	EXP 	blackTrial: autoDraw = False
187.2407 	EXP 	whiteTrial: autoDraw = False
187.2407 	EXP 	TrialPicture: autoDraw = False
187.2407 	EXP 	green_1: autoDraw = False
187.2407 	EXP 	red_1: autoDraw = False
187.2407 	EXP 	whiteWaitInterTrial_2: size = array([0.75, 1.  ])
187.2407 	EXP 	blackWaitInterTrial_2: autoDraw = True
187.2407 	EXP 	whiteWaitInterTrial_2: autoDraw = True
187.2407 	EXP 	green_fb_1: autoDraw = True
187.2407 	EXP 	red_fb_1: autoDraw = True
187.2407 	EXP 	green_3: autoDraw = True
187.2407 	EXP 	red_3: autoDraw = True
188.9318 	EXP 	New trial (rep=17, index=0): None
188.9455 	EXP 	blackWaitInterTrial_2: autoDraw = False
188.9455 	EXP 	whiteWaitInterTrial_2: autoDraw = False
188.9455 	EXP 	green_fb_1: autoDraw = False
188.9455 	EXP 	red_fb_1: autoDraw = False
188.9455 	EXP 	green_3: autoDraw = False
188.9455 	EXP 	red_3: autoDraw = False
188.9455 	EXP 	blackWaitInterTrial_2: autoDraw = False
188.9455 	EXP 	whiteWaitInterTrial_2: autoDraw = False
188.9455 	EXP 	green_fb_1: autoDraw = False
188.9455 	EXP 	red_fb_1: autoDraw = False
188.9455 	EXP 	green_3: autoDraw = False
188.9455 	EXP 	red_3: autoDraw = False
188.9455 	EXP 	TrialPicture: size = array([0.75, 1.  ])
188.9455 	EXP 	TrialPicture: image = './stimuli/images/258.bmp'
188.9455 	EXP 	blackTrial: autoDraw = True
188.9455 	EXP 	whiteTrial: autoDraw = True
188.9455 	EXP 	TrialPicture: autoDraw = True
188.9455 	EXP 	green_1: autoDraw = True
188.9455 	EXP 	red_1: autoDraw = True
189.9599 	EXP 	blackTrial: autoDraw = False
189.9599 	EXP 	whiteTrial: autoDraw = False
189.9599 	EXP 	TrialPicture: autoDraw = False
189.9599 	EXP 	green_1: autoDraw = False
189.9599 	EXP 	red_1: autoDraw = False
189.9599 	EXP 	blackTrial: autoDraw = False
189.9599 	EXP 	whiteTrial: autoDraw = False
189.9599 	EXP 	TrialPicture: autoDraw = False
189.9599 	EXP 	green_1: autoDraw = False
189.9599 	EXP 	red_1: autoDraw = False
189.9599 	EXP 	whiteWaitInterTrial_2: size = array([0.75, 1.  ])
189.9599 	EXP 	blackWaitInterTrial_2: autoDraw = True
189.9599 	EXP 	whiteWaitInterTrial_2: autoDraw = True
189.9599 	EXP 	green_fb_1: autoDraw = True
189.9599 	EXP 	red_fb_1: autoDraw = True
189.9599 	EXP 	green_3: autoDraw = True
189.9599 	EXP 	red_3: autoDraw = True
191.6486 	EXP 	New trial (rep=18, index=0): None
191.6630 	EXP 	blackWaitInterTrial_2: autoDraw = False
191.6630 	EXP 	whiteWaitInterTrial_2: autoDraw = False
191.6630 	EXP 	green_fb_1: autoDraw = False
191.6630 	EXP 	red_fb_1: autoDraw = False
191.6630 	EXP 	green_3: autoDraw = False
191.6630 	EXP 	red_3: autoDraw = False
191.6630 	EXP 	blackWaitInterTrial_2: autoDraw = False
191.6630 	EXP 	whiteWaitInterTrial_2: autoDraw = False
191.6630 	EXP 	green_fb_1: autoDraw = False
191.6630 	EXP 	red_fb_1: autoDraw = False
191.6630 	EXP 	green_3: autoDraw = False
191.6630 	EXP 	red_3: autoDraw = False
191.6630 	EXP 	TrialPicture: size = array([0.75, 1.  ])
191.6630 	EXP 	TrialPicture: image = './stimuli/images/206.bmp'
191.6630 	EXP 	blackTrial: autoDraw = True
191.6630 	EXP 	whiteTrial: autoDraw = True
191.6630 	EXP 	TrialPicture: autoDraw = True
191.6630 	EXP 	green_1: autoDraw = True
191.6630 	EXP 	red_1: autoDraw = True
192.6624 	EXP 	blackTrial: autoDraw = False
192.6624 	EXP 	whiteTrial: autoDraw = False
192.6624 	EXP 	TrialPicture: autoDraw = False
192.6624 	EXP 	green_1: autoDraw = False
192.6624 	EXP 	red_1: autoDraw = False
192.6624 	EXP 	blackTrial: autoDraw = False
192.6624 	EXP 	whiteTrial: autoDraw = False
192.6624 	EXP 	TrialPicture: autoDraw = False
192.6624 	EXP 	green_1: autoDraw = False
192.6624 	EXP 	red_1: autoDraw = False
192.6624 	EXP 	whiteWaitInterTrial_2: size = array([0.75, 1.  ])
192.6624 	EXP 	blackWaitInterTrial_2: autoDraw = True
192.6624 	EXP 	whiteWaitInterTrial_2: autoDraw = True
192.6624 	EXP 	green_fb_1: autoDraw = True
192.6624 	EXP 	red_fb_1: autoDraw = True
192.6624 	EXP 	green_3: autoDraw = True
192.6624 	EXP 	red_3: autoDraw = True
194.4507 	EXP 	New trial (rep=19, index=0): None
194.4639 	EXP 	blackWaitInterTrial_2: autoDraw = False
194.4639 	EXP 	whiteWaitInterTrial_2: autoDraw = False
194.4639 	EXP 	green_fb_1: autoDraw = False
194.4639 	EXP 	red_fb_1: autoDraw = False
194.4639 	EXP 	green_3: autoDraw = False
194.4639 	EXP 	red_3: autoDraw = False
194.4639 	EXP 	blackWaitInterTrial_2: autoDraw = False
194.4639 	EXP 	whiteWaitInterTrial_2: autoDraw = False
194.4639 	EXP 	green_fb_1: autoDraw = False
194.4639 	EXP 	red_fb_1: autoDraw = False
194.4639 	EXP 	green_3: autoDraw = False
194.4639 	EXP 	red_3: autoDraw = False
194.4639 	EXP 	TrialPicture: size = array([0.75, 1.  ])
194.4639 	EXP 	TrialPicture: image = './stimuli/images/071.bmp'
194.4639 	EXP 	blackTrial: autoDraw = True
194.4639 	EXP 	whiteTrial: autoDraw = True
194.4639 	EXP 	TrialPicture: autoDraw = True
194.4639 	EXP 	green_1: autoDraw = True
194.4639 	EXP 	red_1: autoDraw = True
195.4646 	EXP 	blackTrial: autoDraw = False
195.4646 	EXP 	whiteTrial: autoDraw = False
195.4646 	EXP 	TrialPicture: autoDraw = False
195.4646 	EXP 	green_1: autoDraw = False
195.4646 	EXP 	red_1: autoDraw = False
195.4646 	EXP 	blackTrial: autoDraw = False
195.4646 	EXP 	whiteTrial: autoDraw = False
195.4646 	EXP 	TrialPicture: autoDraw = False
195.4646 	EXP 	green_1: autoDraw = False
195.4646 	EXP 	red_1: autoDraw = False
195.4646 	EXP 	whiteWaitInterTrial_2: size = array([0.75, 1.  ])
195.4646 	EXP 	blackWaitInterTrial_2: autoDraw = True
195.4646 	EXP 	whiteWaitInterTrial_2: autoDraw = True
195.4646 	EXP 	green_fb_1: autoDraw = True
195.4646 	EXP 	red_fb_1: autoDraw = True
195.4646 	EXP 	green_3: autoDraw = True
195.4646 	EXP 	red_3: autoDraw = True
197.2694 	EXP 	blackWaitInterTrial_2: autoDraw = False
197.2694 	EXP 	whiteWaitInterTrial_2: autoDraw = False
197.2694 	EXP 	green_fb_1: autoDraw = False
197.2694 	EXP 	red_fb_1: autoDraw = False
197.2694 	EXP 	green_3: autoDraw = False
197.2694 	EXP 	red_3: autoDraw = False
197.2694 	EXP 	blackWaitInterTrial_2: autoDraw = False
197.2694 	EXP 	whiteWaitInterTrial_2: autoDraw = False
197.2694 	EXP 	green_fb_1: autoDraw = False
197.2694 	EXP 	red_fb_1: autoDraw = False
197.2694 	EXP 	green_3: autoDraw = False
197.2694 	EXP 	red_3: autoDraw = False
197.2694 	EXP 	fixationImage: size = array([0.75, 1.  ])
197.2694 	EXP 	fixation: autoDraw = True
197.2694 	EXP 	fixationImage: autoDraw = True
199.2548 	EXP 	New trial (rep=3, index=0): None
199.2711 	EXP 	fixation: autoDraw = False
199.2711 	EXP 	fixationImage: autoDraw = False
199.2711 	EXP 	greenProc: size = array([1.6, 1.2])
199.2711 	EXP 	ProcTarget: size = array([0.75, 1.  ])
199.2711 	EXP 	ProcTarget: image = './stimuli/images/046.bmp'
199.2711 	EXP 	ProcPicture: size = array([0.75, 1.  ])
199.2711 	EXP 	ProcPicture: image = './stimuli/images/120.bmp'
199.2711 	EXP 	blackProc: autoDraw = True
199.2711 	EXP 	greenProc: autoDraw = True
199.2711 	EXP 	ProcTarget: autoDraw = True
199.2711 	EXP 	ProcPicture: autoDraw = True
202.7734 	EXP 	blackProc: autoDraw = False
202.7734 	EXP 	greenProc: autoDraw = False
202.7734 	EXP 	ProcTarget: autoDraw = False
202.7734 	EXP 	ProcPicture: autoDraw = False
202.7734 	EXP 	blackProc: autoDraw = False
202.7734 	EXP 	greenProc: autoDraw = False
202.7734 	EXP 	ProcTarget: autoDraw = False
202.7734 	EXP 	ProcPicture: autoDraw = False
202.7734 	EXP 	whiteWaitInterTrial: size = array([0.75, 1.  ])
202.7734 	EXP 	blackWaitInterTrial: autoDraw = True
202.7734 	EXP 	whiteWaitInterTrial: autoDraw = True
204.2622 	EXP 	Created sequence: sequential, trialTypes=1, nReps=20, seed=None
204.2625 	EXP 	New trial (rep=0, index=0): None
204.2780 	EXP 	blackWaitInterTrial: autoDraw = False
204.2780 	EXP 	whiteWaitInterTrial: autoDraw = False
204.2780 	EXP 	blackWaitInterTrial: autoDraw = False
204.2780 	EXP 	whiteWaitInterTrial: autoDraw = False
204.2780 	EXP 	TrialPicture: size = array([0.75, 1.  ])
204.2780 	EXP 	TrialPicture: image = './stimuli/images/169.bmp'
204.2780 	EXP 	blackTrial: autoDraw = True
204.2780 	EXP 	whiteTrial: autoDraw = True
204.2780 	EXP 	TrialPicture: autoDraw = True
204.2780 	EXP 	green_1: autoDraw = True
204.2780 	EXP 	red_1: autoDraw = True
205.2927 	EXP 	blackTrial: autoDraw = False
205.2927 	EXP 	whiteTrial: autoDraw = False
205.2927 	EXP 	TrialPicture: autoDraw = False
205.2927 	EXP 	green_1: autoDraw = False
205.2927 	EXP 	red_1: autoDraw = False
205.2927 	EXP 	blackTrial: autoDraw = False
205.2927 	EXP 	whiteTrial: autoDraw = False
205.2927 	EXP 	TrialPicture: autoDraw = False
205.2927 	EXP 	green_1: autoDraw = False
205.2927 	EXP 	red_1: autoDraw = False
205.2927 	EXP 	whiteWaitInterTrial_2: size = array([0.75, 1.  ])
205.2927 	EXP 	blackWaitInterTrial_2: autoDraw = True
205.2927 	EXP 	whiteWaitInterTrial_2: autoDraw = True
205.2927 	EXP 	green_fb_1: autoDraw = True
205.2927 	EXP 	red_fb_1: autoDraw = True
205.2927 	EXP 	green_3: autoDraw = True
205.2927 	EXP 	red_3: autoDraw = True
206.9960 	EXP 	New trial (rep=1, index=0): None
207.0098 	EXP 	blackWaitInterTrial_2: autoDraw = False
207.0098 	EXP 	whiteWaitInterTrial_2: autoDraw = False
207.0098 	EXP 	green_fb_1: autoDraw = False
207.0098 	EXP 	red_fb_1: autoDraw = False
207.0098 	EXP 	green_3: autoDraw = False
207.0098 	EXP 	red_3: autoDraw = False
207.0098 	EXP 	blackWaitInterTrial_2: autoDraw = False
207.0098 	EXP 	whiteWaitInterTrial_2: autoDraw = False
207.0098 	EXP 	green_fb_1: autoDraw = False
207.0098 	EXP 	red_fb_1: autoDraw = False
207.0098 	EXP 	green_3: autoDraw = False
207.0098 	EXP 	red_3: autoDraw = False
207.0098 	EXP 	TrialPicture: size = array([0.75, 1.  ])
207.0098 	EXP 	TrialPicture: image = './stimuli/images/099.bmp'
207.0098 	EXP 	blackTrial: autoDraw = True
207.0098 	EXP 	whiteTrial: autoDraw = True
207.0098 	EXP 	TrialPicture: autoDraw = True
207.0098 	EXP 	green_1: autoDraw = True
